_id,name,author,about,interests,country,languages
5877c3ab17334f313edb6cf3,An Exquisite Corpse Project,"[{'_id': '4qiCTz84T4oBaeFuw', 'name': 'Zach Ehrlich'}, {'_id': 'MwPv4G4ALfeL3d3Kt', 'name': 'Clayton Albrecht'}, {'_id': 'mEDMEjxZ8eWg8Ytdg', 'name': 'Alex Neher'}, {'_id': 'aL7hkiZCeSPQcrq84', 'name': 'Lauren Scovel'}, {'_id': '5877b52217334f313edb4921', 'name': 'Misha Lambert'}]",,[],,
5877c2c417334f313edb6a99,romeo&juliet/void,"[{'_id': '5877b62017334f313edb4ba3', 'name': 'Chris Danowski'}]",,,,
5877c2ce17334f313edb6ab2,the descent/lifted me,"[{'_id': '5877b45417334f313edb4718', 'name': 'Joseph Frost'}]",Intertwined stories of descent and ascension.,,,
5877c2e617334f313edb6af1,A Taste of the Future,"[{'_id': '5877b4fe17334f313edb48c5', 'name': 'Allie Costa'}]",,,,
5877c3db17334f313edb6d71,The Snowmaker,"[{'_id': '5877b40617334f313edb4654', 'name': 'Aleks Merilo'}]",,,,
5877c2ec17334f313edb6b01,ERNEST & THE BULL,"[{'_id': '5877b26617334f313edb4235', 'name': 'Kevin Kautzman'}]","A play about Hemingway's last stand, commissioned by History Theatre.",,,
5877c2fa17334f313edb6b26,Outside/Inside,"[{'_id': '5877b40517334f313edb4650', 'name': 'Jenny Seidelman'}]","""Outside/Inside"" is a comedy that explores race and cultural identity in the modern era. When Chinese American Ken meets the China-born, American-raised daughter of his white boss, his ideas about assimilation and who “owns” a culture are turned on their heads. Suddenly, he is certain that he and his white wife Lacy are the perfect couple to adopt a child from China. All he needs to do is convince Lacy, without offending his boss in the process.",,,
5877bfbb17334f313edb62b4,"Ed, Downloaded","[{'_id': '5877b2e617334f313edb4377', 'name': 'Michael Mitnick'}]",,,,
5877bf2f17334f313edb6143,Operation Epsilon,"[{'_id': '5877b3d117334f313edb45cc', 'name': 'Alan Brody'}]",,,,
5877bf3317334f313edb614d,Sixty Miles to Silver Lake,"[{'_id': '5877b2c917334f313edb432e', 'name': 'Dan LeFranc'}]",,,,
5877c2ab17334f313edb6a57,Flipping Pancakes,"[{'_id': '5877b61017334f313edb4b7a', 'name': 'Anthony Gullikson'}]",,,,
5877c23b17334f313edb6933,Demon Bitch Goddess,"[{'_id': '5877b5c817334f313edb4ac3', 'name': 'Scott C. Sickles'}]",,,,
5877c2b117334f313edb6a66,Queens of the Blues,"[{'_id': '5877b61417334f313edb4b84', 'name': 'Sanetta Y. Gipson, Joe Plummer'}]",,,,
5877c2c017334f313edb6a8f,The Boy Whose Eye Wandered,"[{'_id': '5877b61c17334f313edb4b99', 'name': 'Johnny Drago'}]",,,,
5877c23d17334f313edb6937,Triptych,"[{'_id': '5877b5c917334f313edb4ac7', 'name': 'Samuel Beckett'}]",,,,
5877bf7617334f313edb61fd,What Clocks Measure,"[{'_id': '5877b40817334f313edb4657', 'name': 'Salty Brine, playwright'}]",,,,
5877c2a417334f313edb6a43,The Bully Project,"[{'_id': '5877b60b17334f313edb4b6e', 'name': 'Mieko Ouchi'}]",,,,
5877c2a717334f313edb6a4b,I Never Betrayed the Revolution,"[{'_id': '5877b60d17334f313edb4b73', 'name': 'Christopher Danowski'}]",,,,
5877bf8b17334f313edb6235,MAY YOU LIVE IN INTERESTING TIMES,"[{'_id': '5877b41717334f313edb467e', 'name': 'Steve J. Spencer'}]",,,,
5877bf9017334f313edb6242,Gathering Blue,"[{'_id': '5877b41a17334f313edb4686', 'name': 'Eric Coble (Playwright); Lois Lowry (Author)'}]",,,,
5877bfad17334f313edb628e,Winnie-the-Pooh and the Seven Deadly Sins,"[{'_id': '5877b42d17334f313edb46b5', 'name': 'James Michael Shoberg'}]",,,,
5877bfbd17334f313edb62ba,Special Tonight,"[{'_id': '5877b31a17334f313edb43fb', 'name': 'Aaron Landsman'}]",,,,
5877c2b217334f313edb6a68,Bloody Hell!,"[{'_id': '5877b42d17334f313edb46b5', 'name': 'James Michael Shoberg'}]",,,,
5877c01317334f313edb639a,An Evening of F.J. Hartland One-Acts,"[{'_id': '5877b39417334f313edb4530', 'name': 'F.J. Hartland'}]",,,,
5877c32b17334f313edb6ba4,Graveyard of Empires,"[{'_id': '5877b2af17334f313edb42ec', 'name': 'Elaine Romero'}]",,,,
5877c33317334f313edb6bba,The Village Hotel,"[{'_id': '5877b66917334f313edb4c5c', 'name': 'Tyler Plosia'}]",,,,
5877bfbf17334f313edb62bd,Love Trapezoid,"[{'_id': '5877b43217334f313edb46c2', 'name': 'Matthew Schatz'}]",,,,
5877c39f17334f313edb6cd3,Weightless: A Movement Monologue,"[{'_id': '5877b6a317334f313edb4cf0', 'name': 'Susan Jacobson'}]",,,,
5877c3a017334f313edb6cd7,Playwrights' Week Meet the Writers,"[{'_id': '5877b6a417334f313edb4cf3', 'name': 'The Lark'}]",,,,
5877c3b017334f313edb6d00,Kitty,"[{'_id': '5877b6af17334f313edb4d0e', 'name': 'John Keating, Sandra Lowell'}]",,,,
5877c36917334f313edb6c46,Material Dad,"[{'_id': '5877b58417334f313edb4a18', 'name': 'Anthony J. Piccione'}]",,,,
5877c3b417334f313edb6d0a,Windowmen,"[{'_id': '5877b6b217334f313edb4d14', 'name': 'Steven Barkhimer'}]",,,,
5877c3a017334f313edb6cd6,HUFF,"[{'_id': '5877b6a417334f313edb4cf2', 'name': 'CLIFF CARDINAL'}]",,,,
5877c3ad17334f313edb6cf7,MONSTER: A Musical Thriller!,"[{'_id': '5877b6ae17334f313edb4d0a', 'name': 'Jonathan Acorn'}]",,,,
5877c3b817334f313edb6d13,Boxed In,"[{'_id': '5877b6b317334f313edb4d18', 'name': 'Mora Harris'}]",,,,
5877c06317334f313edb646d,Impenetrable,"[{'_id': '5877b3ec17334f313edb4612', 'name': 'Mia McCullough'}]",,,,
5877c06417334f313edb646f,Game Play Festival 2013,"[{'_id': '5877b44917334f313edb46fe', 'name': 'The Brick Theater'}]",,,,
5877c0a117334f313edb650f,Even,"[{'_id': '5877b4c417334f313edb4834', 'name': 'Karen Lewis'}]",,,,
5877c11117334f313edb6633,Rabbit Hole,"[{'_id': '5877b3a417334f313edb455a', 'name': 'David Lindsay-Abaire'}]",,,,
5877c0aa17334f313edb6527,The Recommendation,"[{'_id': '5877b4cc17334f313edb4848', 'name': 'The Flea Theater '}]",,,,
5877c11517334f313edb663e,Our Mother's Brief Affair,"[{'_id': '5877b50b17334f313edb48e7', 'name': 'Richard Greenberg'}]",,,,
5877c13a17334f313edb669d,At First Sight (and Other Stories),"[{'_id': '5877b40417334f313edb464f', 'name': 'Broken Box Mime Theater'}]",,,,
5877c19717334f313edb6790,House/Divided,"[{'_id': '5877b8a917334f313edb51ad', 'name': 'The Builders Association'}]",,[],,[]
5877c16117334f313edb6703,Exit Zero,"[{'_id': '5877b53c17334f313edb4964', 'name': 'Shelley McPherson'}]",,,,
5877c1a417334f313edb67b1,Ugly Mugs,"[{'_id': '5877b56a17334f313edb49d6', 'name': 'Peta Brady'}]",,,,
5877c2bd17334f313edb6a85,Art Tableaux,"[{'_id': '5877b46217334f313edb473a', 'name': 'Robert Podurgiel'}]",,,,
5877c1c517334f313edb6807,Bad Elephant,"[{'_id': '5877b57d17334f313edb4a06', 'name': 'Tori Keenan-Zelt'}]",,,,
5877c22317334f313edb68fe,Talk To At Me,"[{'_id': '5877b27c17334f313edb426c', 'name': 'Adara Meyers'}]",,,,
5877c25617334f313edb6979,Mission Irrisistible,"[{'_id': '5877b29d17334f313edb42bf', 'name': 'Patricia Milton'}]",,,,
5877c25b17334f313edb6987,Pro Bono,"[{'_id': '5877b5dc17334f313edb4af7', 'name': 'Hank Steinberg'}]",,,,
5877c25c17334f313edb6988,Magic Bullets,"[{'_id': '5877b4f717334f313edb48b5', 'name': 'Buran Theatre'}, {'_id': 'qo6jsowY7fdyDTiXQ', 'name': 'Adam R. Burnett'}]",,[],,
5877c2aa17334f313edb6a54,Pinky Swear,"[{'_id': '5877b60f17334f313edb4b77', 'name': 'Christopher Duthie'}]",,,,
5877c2cf17334f313edb6ab6,The Monk,"[{'_id': '5877b62517334f313edb4bb1', 'name': 'Douglas Clayton'}]",,,,
5877c2c017334f313edb6a8e,Happy Card Holiday Number Seven,"[{'_id': '5877b61c17334f313edb4b98', 'name': 'Barbara Gordon'}]",,,,
5877c2c517334f313edb6a9b,The Heir Apparent,"[{'_id': '5877b62117334f313edb4ba5', 'name': 'Harding Lemay'}]",,,,
5877c3da17334f313edb6d6e,Cost of Living,"[{'_id': '5877b22f17334f313edb41a9', 'name': 'Martyna Majok'}]",,,,
5877c2ed17334f313edb6b03,Best Interests,"[{'_id': '5877b3f017334f313edb461a', 'name': 'Donna Hoke'}]",,,,
5877c36917334f313edb6c47,R J Z,"[{'_id': '5877b68c17334f313edb4cb4', 'name': 'Melody Bates'}]",,,,
5877c3b417334f313edb6d0b,Burnin,"[{'_id': '5877b36d17334f313edb44cf', 'name': 'Ginger Lazarus'}]",,,,
5877c19f17334f313edb67a4,[sic,"[{'_id': '5877b33d17334f313edb4454', 'name': 'Melissa James Gibson'}]",,,,
5877c37017334f313edb6c59,WORK,"[{'_id': '5877b47217334f313edb4764', 'name': 'Catherine Castellani'}]",,,,
5877bf9117334f313edb6243,Very Very,"[{'_id': 'pYTBvS5xBRLNkZEPr', 'name': 'Jay Leibowitz'}, {'_id': 'ceFmirtdiSXKbSeRX', 'name': 'Zac Lasher'}, {'_id': '4vftQ9ogTrLptnTd2', 'name': 'Jason King Jones'}]","A contemporary vision of Shakespeare's AS YOU LIKE IT re-imagined as a rock show. 

More @ http://veryveryrockshow.com","['Musical Theatre', 'Translations / Adaptations']",,
5877c2ad17334f313edb6a5b,A Recipe para La Vida,"[{'_id': '5877b3f817334f313edb4630', 'name': 'Raymond Bobgan'}]","Inspired by the foods that are rooted to our heritage, Teatro Publico de Cleveland’s second full-length production “A Recipe para la Vida” weaves family drama, ancestral stories and humorous legends into a story that celebrates the multiplicity of cultures, identities and traditions in Cleveland’s Latin American community. WORLD PREMIERE.",,,
5877c24017334f313edb6941,Shepherd's Bush,"[{'_id': '5877b5c817334f313edb4ac3', 'name': 'Scott C. Sickles'}]","In 1930, 51-year-old English man-of-letters E.M. Forster met and fell in love with 28-year-old policeman Bob Buckingham. Their turbulent romance and friendship spanned decades enduring prejudice, personal and societal pressures, and even Bob's marriage.

For a rather comprehensive history, click here:
http://musicandmeaning.com/forster/shepherds_bush.html",,,
282fFJmdXHDqGzQva,Teoria 5S,"[{'_id': 'oA2mEW5cyiBfu6jek', 'name': 'Visões Úteis'}]","""Teoria 5S"" (""5S Teory"") is inspired by our relantionship with our archive and how it clashes with a certain contemporary reducionist anxiety. In this orginal play by Visões Úteis, a group of people try to reduce and organize their shared archive with the help of a productivity and organization specialist, but the process will not be an easy one...",[],['Portugal'],['Portuguese']
5877c09617334f313edb64f1,Blood Play,"[{'_id': 'yjsTobZ684LNDw8XK', 'name': 'Hannah Bos'}, {'_id': 'qXXMdo9mE78rgeMQP', 'name': 'Paul Thureen'}]",,[],,
5877c27117334f313edb69bf,Incoming,"[{'_id': '5877b5eb17334f313edb4b1d', 'name': 'Kathy Anderson'}]",,,,
5877c32817334f313edb6b9e,Lot's Wife,"[{'_id': '5877b66217334f313edb4c4a', 'name': 'Eric Rosen'}]","Adam Mace, a promising playwright with a troubling past, has written his first new play since the tragic death of his wife and infant child. Set as a 1930s noir thriller, his script raises suspicions that its author is actually confessing to a murder.",,,
5877c02817334f313edb63d1,The Nightmare Story,"[{'_id': 'kLfbk9guKRgL9ruGq', 'name': 'PigPen Theatre Co.'}]","“The Nightmare Story” is the tale of a boy who ventures into the unknown to find a cure for his mother’s rare disease… before it’s too late.
http://irondale.org/Pigpen.html
http://www.pigpentheatre.com/?show=the-nightmare-story",[],,
5877c16f17334f313edb6727,Horse Girls,"[{'_id': '5877b54617334f313edb497d', 'name': 'Jenny Rachel Weiner'}]","Written by Jenny Weiner and directed by Norah Elges. The twelve-year old president of the Lady Jean Ladies Horseback Riding Club will sacrifice anything--or maybe everything--to keep her club together. But her bubblegum-pink world cracks as the lives of the ladies' beloved equines are threatened, forcing them to question their loyalty to each other.

Go to annextheatre.org for more info.",,,
5877c22a17334f313edb690f,Handicapping,"[{'_id': '5877b23217334f313edb41b1', 'name': 'James McLindon'}]","Nine races. Three handicappers. Twenty-two-year-old Ant has one day to turn his luck around amidst the economic depression of his dying hometown, one day to save his family, one day to save himself. Handicapping is a play about getting out and growing up.",,,
5877c22b17334f313edb6910,123,"[{'_id': '5877b2e517334f313edb4374', 'name': 'Lila Rose Kaplan'}]","When their radical parents are imprisoned, sisters 1, 2 and 3 are sent to live with different foster families. 1 loses herself in history, 2 dances, and 3 videos all of it and more. Family tensions mount when Mom gets out of jail. 123 is a dark funny drama about a rift between sisters and what it takes to grow up.",,,
5877c27b17334f313edb69d9,Voices of Nashville,"[{'_id': 'wefDm3oxaEKeofXh3', 'name': 'Sara Sharpe'}, {'_id': 'vdLDYfjFvrNpf8Dqh', 'name': 'Christine Mather'}]","Commissioned by TWTP and written by Christine Mather and Sara Sharpe,Voices of Nashville explores the experience of immigrants in our region through the eyes of these new Americans.",[],,[]
5877bfc017334f313edb62bf,The Haberdasher!,"[{'_id': '5877b30c17334f313edb43d8', 'name': 'Walt McGough'}]","In the old, romantic time, in France of all places, Antoinette works as a haberdasher's apprentice, until fate (and a mysterious burglar) intervene. Suddenly she finds herself swept up in a whrilwind of criminals, court intrigue and a curiously counterfeit locket, where the stakes are life-or-death and nothing is as it seems. Which would all be well and good, if she could just find a weapon more substantial than her ruler to fight with. A dashing tale of derring-do featuring mistaken identities and plenty of swashbucklery, with a completely overworked ensemble of four bringing an entire genre's worth of action to life.",,,
5877c25917334f313edb6982,Trouble Cometh,"[{'_id': '5877b5db17334f313edb4af4', 'name': 'Richard Dresser'}]","Fact or fiction? Life or death? Truth blurs for those caught up in this comic thriller about a reality TV show slowly spinning out of control. In this self-referential world of Facebook, selfies, and subliminal narcissism, do you really know who you are?",,,
5877c2d317334f313edb6abf,Lydia,"[{'_id': '5877b24117334f313edb41d6', 'name': 'Octavio Solis'}]","*Lydia* tells the story of a young girl, Ceci, disabled by a tragic accident, and her caretaker, Lydia, who is the only one with whom Ceci can communicate. An emotionally-charged play of family, secrets, and magical realism.",[],,
5877c0ab17334f313edb6529,Dream of Perfect Sleep,"[{'_id': '5877b26617334f313edb4235', 'name': 'Kevin Kautzman'}]","Mary and Gene are old. She suffers from severe vertigo and just wants to watch her show damnit. He has some big news for their middle-aged kids. When new-ager Melissa and recovering-addict Robert return to a home decorated for the holidays when it’s not the holidays, the family must make a hard decision about what it means to exit this world with grace.

More information at http://kevinkautzman.com/dream-of-perfect-sleep.",,,
5877c12617334f313edb6668,Lullaby,"[{'_id': '5877b51817334f313edb4908', 'name': 'Diane Herrera Piña'}]","What happens when an all-Latina cast explores the bizarre world of Bigfoot, aliens, werewolves, and mermaids? Take a trip to dreamland as Playwright and Ensemble Member Diane Herrera guides us through the twilight zone and smartly examines themes of love, death, loneliness, motherhood, and magic.",,,
5877c3ae17334f313edb6cfb,God Is a Ford Man,"[{'_id': '5877b34a17334f313edb4475', 'name': 'Philip Paradis'}]","10 min. monologue play. 1 M
Old man tells a story explaining how Moon Rocks are connected to the sinkhole that swallowed eight Corvettes in Bowling Green, KY at the National Corvette Museum.","['Climate Change', 'Contemporary', 'Eco Theatre', 'International', 'Street Performance/Outdoor Theatre', 'Monologue / Solo Performance', 'Traditional / Folk']",['United States'],['English']
5877c16d17334f313edb6722,Chaos Theory,"[{'_id': '5877b4a017334f313edb47d7', 'name': 'Courtney Meaker'}]","Written by Courtney Meaker and directed by Pamala Mijatov. When her lover disappears, Frannie and her friends seek solace in a book about chaos theory, leading them to build a machine that might take them into other dimensions--but instead they fall into different stories and just might bring about the end of the world.

Go to annextheatre.org for more info.",,,
5877c1d217334f313edb6829,F*** The Summit festival,"[{'_id': '5877b52f17334f313edb4941', 'name': 'The Dirty Blondes'}]","If you heard about #TheSummit, we're ready to throw the idea that there aren't enough plays written by female playwrights out the window. This time all plays will be written by female playwrights.

http://www.thedirtyblondes.org/f-the-summit

The Play-in-a-Day Festivals bring together a group of playwrights, directors, and actors to conceive, write, and perform several short plays over the course of 24 hours. It allows exposure to new artists, a chance to get back in the game if an artist has been off the theater grid for a while, and an easy way to work with different artists with different backgrounds.",,,
5877c12417334f313edb6665,The Not So Young and Very Restless,"[{'_id': '5877b51717334f313edb4906', 'name': 'Liz Sandoval'}]","The ""plight"" of the single person has many faces. In the musical THE NOT SO YOUNG AND THE VERY RESTLESS, the universal principle that ""Comedy = Truth + Pain"" is illustrated through the stories of three central characters: A, B, and C. Will they decide to stay overlooked, burned, and temporary - or ultimately go find “love”?",,,
5877c12517334f313edb6666,Please Hold,"[{'_id': '5877b51817334f313edb4907', 'name': 'Jenny Saldaña'}]","From the caller who doesn't understand the concept of ""lather, rinse and repeat"" to the wife who calls the sex line to get advice for her husband, PLEASE HOLD is a hysterical behind the scenes look at the world of customer service call centers and the people who work in them.",,,
5877c12117334f313edb665d,Generation Sex,"[{'_id': '5877b85417334f313edb50e7', 'name': 'Teatro Luna'}]","From sexting and hookups to online dating and the ever-elusive actual-live-phone-call, let the Ladies of Luna guide you through our stories of finding love and satisfaction in the digital age. Generation Sex explores Latina lives in 2013: technology impacts our relationships, sex lives, and means of expression in hilarious and devastating ways.",[],,[]
5877c12317334f313edb6661,SEXomedy,"[{'_id': '5877b51617334f313edb4903', 'name': 'Melissa DuPrey'}]","Unveiling her many tales of frustration, surprises, and pleasures in the bedroom from preparing to do the deed to the perils of shaving and Abuela's consejitos, Melissa dares to share what your Mama never told you about sex.",,,
