role,profile._id,event._id
Performer,cQtxoqXbzHpGXiNQz,AiG6CbPoEnRobB3Yj
Director,YGt2JR4Xnek9u2BmD,Y9AxCTYLAxDiAJDJB
Performer,ioL4N3D8JjMaFXxwe,Y9AxCTYLAxDiAJDJB
Performer,f5WDDCe74AtDHhK4D,Y9AxCTYLAxDiAJDJB
Performer,gk78dXMbiopWvWxtE,Y9AxCTYLAxDiAJDJB
Performer,qopwzCC3Lm7KZywBM,Y9AxCTYLAxDiAJDJB
Performer,8L3swDjuNiwS4PrTE,Y9AxCTYLAxDiAJDJB
Performer,NFwnvoaiACJHdExDQ,Y9AxCTYLAxDiAJDJB
Director,DwtwzzdBXEEeYWNqp,3pMGvA8DBrTHnWAnv
Director,myGXTtKrRNpTBkyBP,3pMGvA8DBrTHnWAnv
Director,ESQsEun5WBjGMMwEd,4KdhJ5xKPCZRgFypH
Performer,urBopA8CvWkMtdP5K,4KdhJ5xKPCZRgFypH
Performer,ukYfeXh5KS5iWGQHJ,4KdhJ5xKPCZRgFypH
Performer,vAiqdgXBiJshP8YkT,4KdhJ5xKPCZRgFypH
Performer,MQjS82i99oJhvoDmq,4KdhJ5xKPCZRgFypH
Performer,JRsekvAoqChasfzaM,4KdhJ5xKPCZRgFypH
Director,k42N3onGscqKGuz8u,2QXkoECNHjENXq4Tw
Performer,TB3nBiK3nzFoGcTMj,2QXkoECNHjENXq4Tw
Costumer,3fRxcMtqXbbBn26Ku,2QXkoECNHjENXq4Tw
Costumer,5cDA4W8futKz6oM6P,2QXkoECNHjENXq4Tw
Lighting Designer,vCgKiWqjQNucKz97A,2QXkoECNHjENXq4Tw
Set Designer,Zh9ZdTgiFFgAjP6jf,2QXkoECNHjENXq4Tw
Sound Designer,jSNb3bbEcNQEmyea5,2QXkoECNHjENXq4Tw
Dramaturg,kizyBPjChMWZLPauR,2QXkoECNHjENXq4Tw
Director,sCrbPTXCpau8TroBa,TunAXG5TR89fe7mz8
Performer,eztWDwTQNrMpvFDQM,TunAXG5TR89fe7mz8
Performer,vS3HgkiBgXpeZSGtT,TunAXG5TR89fe7mz8
Director,QEHAGj4ndWLMStNPi,tr94aamJyTeYed7hm
Director,jJ2n2pE4zMP8Fi9Xx,tr94aamJyTeYed7hm
Director,4J8L9deAbkwfJRawc,tr94aamJyTeYed7hm
Set Designer,6Du8C2j2mDB9XZ9op,tr94aamJyTeYed7hm
Costumer,QQxo6Phz3YHZkq3y2,tr94aamJyTeYed7hm
Lighting Designer,4J8L9deAbkwfJRawc,tr94aamJyTeYed7hm
Lighting Designer,mpxjLt93SXsTdFuWs,tr94aamJyTeYed7hm
Set Designer,cc9PKCGbBXoFQGQbP,tr94aamJyTeYed7hm
Sound Designer,GbKD6Lv2aB3DCzAr7,tr94aamJyTeYed7hm
Performer,Nbs5nxGTehAPmBFky,tr94aamJyTeYed7hm
Performer,WxogWwWeuK2j9fDRY,tr94aamJyTeYed7hm
Regan,qxrWFzLHrHHWiAQx2,tr94aamJyTeYed7hm
Performer,gs3o3sva3q4TbJ6ia,tr94aamJyTeYed7hm
Performer,jxhGWPC675JfLkFyb,tr94aamJyTeYed7hm
Performer,FyLirZyTjhNzP2idk,tr94aamJyTeYed7hm
Performer,6R3f5f6oQh5kLRAnn,tr94aamJyTeYed7hm
Performer,M6dbygwoHBPoMqN3N,tr94aamJyTeYed7hm
Performer,mhQefc7a2GoWohz4Z,tr94aamJyTeYed7hm
Producer,6SKukXkTYBQchw5Wp,DSEGB6YhjC4Wis2SL
Performer,3oP4w3erNpguQ4Wqa,DSEGB6YhjC4Wis2SL
Performer,F4vbbpu6BXa3QpJE3,DSEGB6YhjC4Wis2SL
Director/Choreographer,2PwLMbAm6RjvDTnPC,DSEGB6YhjC4Wis2SL
Composer,64mTRMsmmZTedjwf2,DSEGB6YhjC4Wis2SL
Lighting Designer,FLjAASNAZCgAiPRub,DSEGB6YhjC4Wis2SL
Creator / producer,XGptjQbeksq6sPkKK,G9qWbGp3xHS7ctdPy
playwright / director,9Dbxr7RheQCavQ798,G9qWbGp3xHS7ctdPy
stage manager,8XJqHeLRiw9MWP5hQ,G9qWbGp3xHS7ctdPy
sound designer,CJY4KgmtKhGsw62Gf,G9qWbGp3xHS7ctdPy
Aesthetics Designer,J2jkds2hQtS2FZsSH,G9qWbGp3xHS7ctdPy
Performer,kZPFtAaji3Re3Azdi,BHt7bjZHR3wydtdSZ
Director,STWp2TkrBYjLYWy3E,BHt7bjZHR3wydtdSZ
Composer,5QX2YYxTmPYmCtXfw,BHt7bjZHR3wydtdSZ
Performer,FWtrmjv9d6Qaq2sxE,BHt7bjZHR3wydtdSZ
,4eAtjDwKu49Av3KAK,EsR38WSTKtnvn8SXp
Director,7svxmSEYXf7uKBzus,W6mtTs556tmW9F2mu
Actor,daNrNxx2p6y2HyBxw,W6mtTs556tmW9F2mu
Lighting/Projection Designer,iiHM7LrAh5acTbYQj,W6mtTs556tmW9F2mu
Co-Playwright,daNrNxx2p6y2HyBxw,W6mtTs556tmW9F2mu
Co-Playwright,t5s9Jrx8qYSZBDNDp,W6mtTs556tmW9F2mu
Producer,ksCQxQ2pgA7wnA8C8,W6mtTs556tmW9F2mu
Scenic Designer,kvhztShdhh69LSiKq,W6mtTs556tmW9F2mu
Director,jpo5EkzbYQsnjebzp,nTq9SbCvXiFzaZtaZ
"Costumer, Set Designer",jv9YoQPeWG5mbRi74,nTq9SbCvXiFzaZtaZ
Designer,Xa4qCRYSppTGiMakr,nTq9SbCvXiFzaZtaZ
Designer,vTWe7ihW5Jq9s6dYf,nTq9SbCvXiFzaZtaZ
Animator,hKyT3gfeQ4DGyoBgu,nTq9SbCvXiFzaZtaZ
Lighting and Video Designer,hscCMM6W2DDGYjbrQ,nTq9SbCvXiFzaZtaZ
Musical Director,B7DkddR2jczLWMh9y,nTq9SbCvXiFzaZtaZ
Performer,RLwctvjSWakKAuPhW,nTq9SbCvXiFzaZtaZ
Performer,QZsMqsTP9ERH54d3N,nTq9SbCvXiFzaZtaZ
Performer,sqdWRgYzQPQPjnfqG,nTq9SbCvXiFzaZtaZ
Performer,DBnxxaMKDZQeLL9KG,nTq9SbCvXiFzaZtaZ
Performer,sGfvvB5vGaDZ9vdpP,nTq9SbCvXiFzaZtaZ
Performer,FsAKu77onE3kkdKEm,nTq9SbCvXiFzaZtaZ
Performer,fLXv7GNdHTJZsX6nd,nTq9SbCvXiFzaZtaZ
Performer,XqrRQQkTBuftZx4Ls,nTq9SbCvXiFzaZtaZ
Performer,q4sA8JmwtRge25Q2a,nTq9SbCvXiFzaZtaZ
Performer,HZczBuFsRuW3c2Htr,nTq9SbCvXiFzaZtaZ
Performer,twDaLn8xhNdRP7kDq,Rri9SzqZeJhRoQ7HG
Performer,ZmXyX2P4XNJBQa8g4,Rri9SzqZeJhRoQ7HG
Performer,wtNS2DgLNmJ6xyikp,Rri9SzqZeJhRoQ7HG
Performer,DkD6B6PTmJmN5ayTC,Rri9SzqZeJhRoQ7HG
Set Designer,4LNErQrCAWAeZuoSw,Rri9SzqZeJhRoQ7HG
Sound Designer,yhDhYEZ4qffeafyGL,Rri9SzqZeJhRoQ7HG
Lighting Designer,4ytwZKr2wgQXdJLYR,Rri9SzqZeJhRoQ7HG
Costumer,cWgFRTAu4RXTgxn7u,Rri9SzqZeJhRoQ7HG
Stage Manager,zPh9rcBo2mgYzZPM5,Rri9SzqZeJhRoQ7HG
Director,zPrCXZhiQT4HdG2W3,Rri9SzqZeJhRoQ7HG
Director,PMm2FEW3aNsmhbKmX,5877a73d17334f313edb28d0
Director,pTkFW2LftYwvhbawp,gQZru6J7nhD3AeQcF
Director,A3Aomiu59R5JMr58x,XYfjn8A9BF6FtCCmy
Director,YD28vfAFB7tv9RPCb,FnFXjEYQkEQy5pmcq
Director,YD28vfAFB7tv9RPCb,5877a97d17334f313edb2e1a
Director,Q9pX8pQZ4MWov6eEr,5877a98017334f313edb2e21
Director,T5Gbts9ocpaeTc55Z,ibbd3QZy9AgMp3fGq
Director,Q9pX8pQZ4MWov6eEr,z3wqdesR2CFiukZro
Director,PMm2FEW3aNsmhbKmX,5877b0f817334f313edb3eda
co-producer,5877bc6617334f313edb5a4b,QKwq8rBPQkQxzd6tp
Director,YD28vfAFB7tv9RPCb,5877a44d17334f313edb24c3
Director,T5Gbts9ocpaeTc55Z,5877a6c917334f313edb27bf
Director,8xtxDuSd4q2aWGLtT,5877a44e17334f313edb24c4
Director,YD28vfAFB7tv9RPCb,5877a97a17334f313edb2e15
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2917334f313edb36b1
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2617334f313edb36aa
Director,Q9pX8pQZ4MWov6eEr,5877ae9b17334f313edb3a0e
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2617334f313edb36a9
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2917334f313edb36b0
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2717334f313edb36ac
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2917334f313edb36b2
Director,8xtxDuSd4q2aWGLtT,5877a97b17334f313edb2e16
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2617334f313edb36ab
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2817334f313edb36af
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2a17334f313edb36b3
producer and dramaturg,5877bc6617334f313edb5a4b,5877ad2317334f313edb36a4
Director,8xtxDuSd4q2aWGLtT,5877a97c17334f313edb2e19
Director,Q9pX8pQZ4MWov6eEr,5877a97e17334f313edb2e1e
Director,PmNCkwgLoZHmuduxW,5877a97e17334f313edb2e1c
Director,8xtxDuSd4q2aWGLtT,5877a97f17334f313edb2e20
Director,Q9pX8pQZ4MWov6eEr,rDwcywgCGuq8KD8ze
Director,8xtxDuSd4q2aWGLtT,txNPg2yFNQTRXGpbm
Director,Q9pX8pQZ4MWov6eEr,mkjdvaGhrvCxsS8Gh
Director,YD28vfAFB7tv9RPCb,mkjdvaGhrvCxsS8Gh
Director,YD28vfAFB7tv9RPCb,5877b1b017334f313edb4082
Director,ukBBbvAkkhDjd9rvq,4mzXnhkjk5M6c2CBR
Director,5877b65117334f313edb4c1e,vyQJs7MsH88uamhtA
Director,FxRRLHmJ8xjhewDCR,ZirewMeshbtXBr5RZ
Producer,Z2g8eucDha5r7g4FX,ZirewMeshbtXBr5RZ
Stage Manager,hCE3966bBsCp2F3o7,ZirewMeshbtXBr5RZ
,fR2u7ub3duvthkej2,P2DwFJCjvBBpK4YYy
Playwright,f2NH7eNEetenMzNjJ,EtdSY5CWYEorX3tYr
Theatre,nyMxsrKBzXmJh42fS,EtdSY5CWYEorX3tYr
Director,DgqKYpy5q7Mdr76tf,EtdSY5CWYEorX3tYr
Lighting Designer,tGgyBpYzkTWQrsQES,EtdSY5CWYEorX3tYr
Set Design,pqBwdZJCc6QQsdoPH,EtdSY5CWYEorX3tYr
Costume Design,LBPiHzXX3gbMY7Tif,EtdSY5CWYEorX3tYr
Sound Design,WS3th4A29Z9oBfSLd,EtdSY5CWYEorX3tYr
Director,qYE5v9vqvpGjrCRpY,nrCz9Z6pCRYPmnsBA
Actor,GYckSQXbfTAjMqa48,nrCz9Z6pCRYPmnsBA
Actor,Gp9fdrjeCmTzvkM5j,nrCz9Z6pCRYPmnsBA
Sound and Lighting Design,ZLkvbpDrefe2LPrDs,nrCz9Z6pCRYPmnsBA
Actor,t6HiMJKTNaBeiSwQa,nrCz9Z6pCRYPmnsBA
Stage Manager,pMZR6nSA8zpDWx6av,nrCz9Z6pCRYPmnsBA
Actor,5XdMsbwWJBvaCy9x7,nrCz9Z6pCRYPmnsBA
Actor,PFqqYmnbb9ztbqoSc,nrCz9Z6pCRYPmnsBA
Actor,B423sRo2om33JSp3w,nrCz9Z6pCRYPmnsBA
Costume Designer,x8FYwFQcRNH9iJ8aa,nrCz9Z6pCRYPmnsBA
Actor,5XdMsbwWJBvaCy9x7,5877b17717334f313edb3fff
Actor,kWjerQYxN9NqsHRMZ,5877b17717334f313edb3fff
Actor,PFqqYmnbb9ztbqoSc,5877b17717334f313edb3fff
Actor,m5G7mdXuaEHSiyJax,5877b17717334f313edb3fff
Actor,5XdMsbwWJBvaCy9x7,ik89zG6BcGz5W3dMW
Actor,kWjerQYxN9NqsHRMZ,ik89zG6BcGz5W3dMW
Actor,PFqqYmnbb9ztbqoSc,ik89zG6BcGz5W3dMW
Actor,m5G7mdXuaEHSiyJax,ik89zG6BcGz5W3dMW
"Ensemble, Performer, Deviser",tTQHHJogKEskLHNHv,nDXFyu4Nf4Z6QQCuk
"Ensemble, Performer, Deviser, Music Director",7MkjKCZ9LpDAiHWpe,nDXFyu4Nf4Z6QQCuk
"Artistic Co-Director, Ensemble, Performer, Deviser",CcfQH6cHtP9q6J4K8,nDXFyu4Nf4Z6QQCuk
"Artistic co-director, ensemble, performer, deviser, costume designer",5877b22817334f313edb4198,nDXFyu4Nf4Z6QQCuk
"Ensemble, Performer, Deviser",87R3WRc4sdkZiFDQn,nDXFyu4Nf4Z6QQCuk
"Ensemble, performer, deviser",nvJoqJCxNxfjGKmju,nDXFyu4Nf4Z6QQCuk
"Performer, creator",5877b22817334f313edb4198,uppXzFjj3AhCmkrKk
"Performer, creator, choreographer",DgDKPEYr6xzWJeWab,uppXzFjj3AhCmkrKk
"Performer, creator",5877b22b17334f313edb41a0,uppXzFjj3AhCmkrKk
"performer, creator",87R3WRc4sdkZiFDQn,uppXzFjj3AhCmkrKk
"performer, creator",tTQHHJogKEskLHNHv,uppXzFjj3AhCmkrKk
"performer, creator",kdGC2zigPgswnRDW7,uppXzFjj3AhCmkrKk
"Performer, creator",XEzRxG5BrPhKpA5zE,uppXzFjj3AhCmkrKk
Videographer,iyd6fNKcL8cNyze7o,uppXzFjj3AhCmkrKk
Facilitator,rq2HiBSDyHi7Eh5oP,uppXzFjj3AhCmkrKk
Set and Costume Designer,w4k2XFNQwWFygzMrn,kmjHLJrMwgHHEBsed
Lighting Designer,J34RbvuQWmhrwLs52,kmjHLJrMwgHHEBsed
Sound Designer,h2sE44WaEqvoeujgD,kmjHLJrMwgHHEBsed
Performer—Cloe,62iydPCmvDg88yfMt,kmjHLJrMwgHHEBsed
Performer—Valerie,iQu49ixHbxebPb2dd,kmjHLJrMwgHHEBsed
Performer—Claudette,HxxXZhASiFivYQmyN,kmjHLJrMwgHHEBsed
Performer—Daphne,g9CDm7vPncKgyNxB7,kmjHLJrMwgHHEBsed
Performers,pSTp4nuHssFcrpAw9,xaAnBfavNHxgwFjbh
Director,iqj6ftP5GYsg5C7qw,xaAnBfavNHxgwFjbh
Performers,6QWvNcXcXfjgfmBap,2RfD8hrJ23fYWzgXg
Performers,iSugxCSFNecHaHKw9,q4hTqRhxhej63nnCa
Director,KS2NYiL5QvhE37Csj,q4hTqRhxhej63nnCa
"Director, Performer",pW3oKRAEhDRsvEemH,PWFxaLTRofCReMSGa
Performer,PxWpvPqzsLj5i4AaG,PWFxaLTRofCReMSGa
Director,uji8LQwgJYrKDviwM,CdhpTA8WbAcLinTyY
Performer,q2wzZZiNg2p2daBuP,iecfAQKuQjDEn5oBk
Performer,sKdw5Du6DDmXinrfF,iecfAQKuQjDEn5oBk
Director,7bkot8twdq2T39FYB,iecfAQKuQjDEn5oBk
Playwright,5877b6e817334f313edb4d9d,iecfAQKuQjDEn5oBk
Producing Company,wgdXy6PsjeBAfXQJm,iecfAQKuQjDEn5oBk
Stage Manager,t9snKLgnuTM6FAsWa,iecfAQKuQjDEn5oBk
Director,YpsDNGjoDihmKtrJb,saMLaf27RuE77YMrR
Director,YpsDNGjoDihmKtrJb,ZpuzXZZPjpgncMgQ7
Director,YpsDNGjoDihmKtrJb,eGDDuG2FFG3z9sfYC
Director,YpsDNGjoDihmKtrJb,y6Cqgx7nkPJqWzi4P
Director,YpsDNGjoDihmKtrJb,mCT8iWdEDA82CBCmS
Dramaturg,HsPH2MTijDmHfiYh9,rDbefAcouu2F2QdE7
Director,u89bjAL6S7SJcwSZX,KPa999f59aTwDrCAQ
Playwright,XgsSrEKhoq6ReCdzF,Xdw98Si4m6G9HgvQx
Director,5877b43e17334f313edb46e0,Xdw98Si4m6G9HgvQx
,dfBtsLayZnAkDaZSe,tByRHrGb7fJS2LhJu
,XvzvwvB8woexfMb9o,tByRHrGb7fJS2LhJu
Designer,DtQ84DveKHPj5RTzW,dTYdRdNZGCMyWsidf
Composer,H9Rp8m7qLsM9qX5Lz,dTYdRdNZGCMyWsidf
Librettist,ZjQY3pDzhJcFFpFaT,siXWgMprnsHuw3xS5
Musical director,CeLfsdLmj8vE8XvPw,siXWgMprnsHuw3xS5
Conductor,LFcqXhbycN375Se3p,siXWgMprnsHuw3xS5
Designer,ZgJaKhutzy9y7jsFn,siXWgMprnsHuw3xS5
Costume designer,Ab5fgvTfG3yGTwagZ,siXWgMprnsHuw3xS5
Choreographer,gfmg8AopRgFg4e9Du,siXWgMprnsHuw3xS5
Lighting designer,XJJ8nD5uyLuoS6tKm,siXWgMprnsHuw3xS5
Director,ay3fC6ThW7AqqjHHr,jd9PK5bHT2YC252ni
Designer,BFDqSzRMt99ijSRg7,jd9PK5bHT2YC252ni
Sound,QmybqwhTDxdXBGWtL,jd9PK5bHT2YC252ni
Lighting,jouzsjaJxJ4zeu6dB,jd9PK5bHT2YC252ni
Choreography,2bXAtZMQ7cQiXtSc7,jd9PK5bHT2YC252ni
Translator,ixCdA7byyCygT3Ejc,jd9PK5bHT2YC252ni
Director,bM4qSbSAzbN8bjZcP,zjJ9z8LWBrY27H3nE
Librettist,bM4qSbSAzbN8bjZcP,zjJ9z8LWBrY27H3nE
Set designer,ZgJaKhutzy9y7jsFn,zjJ9z8LWBrY27H3nE
Costume designer,Ab5fgvTfG3yGTwagZ,zjJ9z8LWBrY27H3nE
Conductor,4Lfb7yv3sv5WDhonX,zjJ9z8LWBrY27H3nE
Lighting designer,cnxZ9nLGhsF7a8T3P,zjJ9z8LWBrY27H3nE
Choreographer,bPJ5XNnBCzJA7p9ZH,zjJ9z8LWBrY27H3nE
English translation of libretto/surtitles,EzFxQr2uhdRajTjMb,zjJ9z8LWBrY27H3nE
Director,AoskyrXpzhrhDyWz9,AsDMSKRgQpNaqG9oD
Designer,dTzgheuGeJ5ugtwQK,AsDMSKRgQpNaqG9oD
Composer,LFcqXhbycN375Se3p,AsDMSKRgQpNaqG9oD
Lighting deisgner,cnxZ9nLGhsF7a8T3P,AsDMSKRgQpNaqG9oD
Video art,x6579Pf9YFqTGr7wf,AsDMSKRgQpNaqG9oD
Presenter,MCPPwGriMoDw67qEp,4jbPtisCjYjJHccix
Director,WxkCTCYtQFLQFag6n,4jbPtisCjYjJHccix
Director,MPmYQbY36ktgKb5ys,oQMu8KdMywNCZecP5
Translator,4MDhgkyfqx3NPhLcw,oQMu8KdMywNCZecP5
Director,656frENL3FqyCivbt,mWmpJnuScNT3worHZ
Director,nAHJFXhkpN38vSGtq,mWmpJnuScNT3worHZ
Director,Lsm4umPHztdYKY33R,mWmpJnuScNT3worHZ
Designer,7K5cBpEPMabQSWEBi,mWmpJnuScNT3worHZ
Director,2yAYNYjKcJuyThF7P,at294cR4v5vZ3nogx
Lighting,XDCYT9gS3eir3yLAK,at294cR4v5vZ3nogx
Music,N9FRfCMGQY589FLKj,at294cR4v5vZ3nogx
Choreographer,SeEnvTA35ZPdgThR4,at294cR4v5vZ3nogx
Director,p9JHrLjDzMuePozwg,iA6RKiZdmGcL32c7P
Composer,p9JHrLjDzMuePozwg,iA6RKiZdmGcL32c7P
Performer,69qoroaDs5o4jJaxS,iA6RKiZdmGcL32c7P
Light and set design,JFiiA6ygkngGCGWxm,iA6RKiZdmGcL32c7P
Live sampling,wTo3mceykbyos2MHe,iA6RKiZdmGcL32c7P
Director,bM4qSbSAzbN8bjZcP,SE4CXyspHy8xm7n68
Composer,AK8GqJ8uAqbcPXH2d,SE4CXyspHy8xm7n68
Choreographer,bPJ5XNnBCzJA7p9ZH,SE4CXyspHy8xm7n68
Set design,9c5EFZBL48bQwpXAf,SE4CXyspHy8xm7n68
lighting design,cnxZ9nLGhsF7a8T3P,SE4CXyspHy8xm7n68
Costume design,ozaxCF998kzPSHy4S,SE4CXyspHy8xm7n68
English subtitles based on translations by Rick Davis and Matvei Yankelivich,EzFxQr2uhdRajTjMb,SE4CXyspHy8xm7n68
Conception and direction,bM4qSbSAzbN8bjZcP,QaS443a2LeESQnmqZ
Director,D8PWduKuCt4oeyq7S,LZ3qSuaNcYT3qqoyq
Design,9c5EFZBL48bQwpXAf,LZ3qSuaNcYT3qqoyq
Lighting design,mT972dWQEhLxCMhQf,LZ3qSuaNcYT3qqoyq
Choreography,tfFHYvJEgryJPitXN,LZ3qSuaNcYT3qqoyq
Translator,RxTAbQFZ95iqAXbFd,LZ3qSuaNcYT3qqoyq
Adapter,D8PWduKuCt4oeyq7S,LZ3qSuaNcYT3qqoyq
Adaptation and direction,Q5o9G6u8v6MQKgJA6,dBGok5vfWwZkTjvNF
Design,Ab5fgvTfG3yGTwagZ,dBGok5vfWwZkTjvNF
Lighting design,42jbSY3wTvcqorCQy,dBGok5vfWwZkTjvNF
Music,CBzDj9hZccJp4i8yf,dBGok5vfWwZkTjvNF
Choreographed,KLBSFdnoLRDxzuERt,dBGok5vfWwZkTjvNF
Direction and design,zeX7b6Fhs2XqQhTQE,ZQoeFDTj7LAmJ6p8Q
Costumes,R4A2ybbdsgi4bJSiJ,ZQoeFDTj7LAmJ6p8Q
Lighting design,AwnaCqv3doJSZXGbp,ZQoeFDTj7LAmJ6p8Q
Video directed by,HyYr3H5BzL3LHYGer,ZQoeFDTj7LAmJ6p8Q
Choreographed,rMZvRasdRqQpmGQJ4,ZQoeFDTj7LAmJ6p8Q
Sound,2fPQqwtFpBkSGBxzc,ZQoeFDTj7LAmJ6p8Q
Translation,Qu9Put2bReYL3Rwap,ZQoeFDTj7LAmJ6p8Q
Dramaturg,GEEWwYPabWM5hKhfp,ZQoeFDTj7LAmJ6p8Q
Director,bM4qSbSAzbN8bjZcP,qi8hDXhMF4txdoMgg
Set Designer,9c5EFZBL48bQwpXAf,qi8hDXhMF4txdoMgg
Costumes,Ab5fgvTfG3yGTwagZ,qi8hDXhMF4txdoMgg
Director,YpsDNGjoDihmKtrJb,YKXgwXLqb2mDdkb7m
Video design,ZgJaKhutzy9y7jsFn,qi8hDXhMF4txdoMgg
Writer,5877b5f717334f313edb4b3b,YKXgwXLqb2mDdkb7m
Composer,AK8GqJ8uAqbcPXH2d,qi8hDXhMF4txdoMgg
Choreographer,bPJ5XNnBCzJA7p9ZH,qi8hDXhMF4txdoMgg
Co-Producer,5877b90a17334f313edb528c,YKXgwXLqb2mDdkb7m
Director,GeKPrMHwnEKnzRaby,LgLXQpRi3KdD3Cyvz
Design,mcFtf82H6876Npjop,LgLXQpRi3KdD3Cyvz
Costumes,Ab5fgvTfG3yGTwagZ,LgLXQpRi3KdD3Cyvz
Music,AK8GqJ8uAqbcPXH2d,LgLXQpRi3KdD3Cyvz
Choreography,ZJEGfvAkQjHfYu3nQ,LgLXQpRi3KdD3Cyvz
Headwear,BJws3Buwm4iNdrD3i,LgLXQpRi3KdD3Cyvz
lighting design,9JiS7gKXzjdAeP7jn,LgLXQpRi3KdD3Cyvz
Animation and CGI production director,SuqoYNAE6EBCLedk5,LgLXQpRi3KdD3Cyvz
Visual effects,8hpA6x8Auj2PmhrXM,LgLXQpRi3KdD3Cyvz
English supertitles,EzFxQr2uhdRajTjMb,LgLXQpRi3KdD3Cyvz
Productora / Producer ,pffKGS32p8YR4yXQr,oLtbu3aJaJEQ3civz
director,WFA2LnoBkmRrTTjMe,73CKxae3GcfDcJLDc
director,PJzRJcmPBBkZ4JTSz,qmSf4nWCq7gxNeFgR
"Director, Producer",qYE5v9vqvpGjrCRpY,Hc7r23K2cFoj2y3eW
"Director, Producer",ZLkvbpDrefe2LPrDs,Hc7r23K2cFoj2y3eW
Sound Design,w6gmdEzH2HLBRwx2E,iA6RKiZdmGcL32c7P
Translator,xJaWEfquEuEPoMKj7,iA6RKiZdmGcL32c7P
Translator,4mrjBiAZf3AiDxmRn,LgLXQpRi3KdD3Cyvz
Dramaturg,cS4SKBxxXm4ad5N4W,N8jqMuXpnx5MXuR5k
,DWZEdn5ae35XFJ3PL,gg3XdBbNYFoGXAKAh
Adaptor,YtjWnpGR7ENHdgdEx,5877a91b17334f313edb2d36
Director,im2M5dSr5edsdAR4A,SNueRzBHeqYjEC5Tt
Co-Director,cKbu2hYfRnznXyCTa,bJDyDu8pLhRreZoji
Director,r7P2B5yFGNMD3uq7G,jMhGPGg4DWCazw73j
Director,cSE7koM9Pqi6dcAjb,8ZZnfsMqyPn7D6jiX
Performer,zGfREekeyttYFnq92,Dns9z6zTnqNFf6N5S
Director,5877b60817334f313edb4b67,p6FYqN72MDKL7ah9e
Co-Creator,g87TeNKNN5Q4Yb59f,oJiTqnfxroMijTf7c
Co-Production,8jezjn4Ds9r6iR9A4,m9mswn9g2NX69DAMx
Stage Manager,pwmjq2heNTNpfEtAu,TmRRaHai48QS6DEKN
Director,2n4wjWq4hgbqB3fq9,TmRRaHai48QS6DEKN
Director,3PxXvpETg8KMs6DrE,TmRRaHai48QS6DEKN
"Actor, director",jceerSzZRZ7j2ZLaE,zjJ9z8LWBrY27H3nE
Text,9NsfQNGDJCGvSM58M,2aFfoJDju23jfzSCo
Assistant Director,Yr6K2RQbraXRbwduQ,2aFfoJDju23jfzSCo
Props,AEGWFgs9ZjEEKMT7n,2aFfoJDju23jfzSCo
Music,vRP8n6nnGGjuvioAK,2aFfoJDju23jfzSCo
Conception and performance,L37bBthrPR3yC6NBG,tfc5k6WevSuyZWivt
Sound design,gPnXDfXG23iBN5GHL,tfc5k6WevSuyZWivt
Director,mTuMpeZMBjgXY3nxh,k3ZgtZceivn546MEn
design,PscnjbyqHioDgRT9L,k3ZgtZceivn546MEn
Costumes,RYeFhwmHuKGqQuRLG,k3ZgtZceivn546MEn
Choreography,cwmTjoi77we62jXj3,k3ZgtZceivn546MEn
fight director,yWQH49DYnEWdisn6N,k3ZgtZceivn546MEn
Set architect,88GdipP8b3N4HKR5f,k3ZgtZceivn546MEn
Computer design of banners,KKgckMQctQz9qfuB5,k3ZgtZceivn546MEn
Music and live sampling,wTo3mceykbyos2MHe,k3ZgtZceivn546MEn
Director,5a2pBGNh926uBY2XS,HYS8JTjQJJSW4kNf6
Set design,Lt9nSzkoiict4EfzH,HYS8JTjQJJSW4kNf6
Choreography,cwmTjoi77we62jXj3,HYS8JTjQJJSW4kNf6
lighting,cabdrpPkfdYLTFHy5,HYS8JTjQJJSW4kNf6
video design,ZZ9z6KZFDHJCJBQPw,HYS8JTjQJJSW4kNf6
Translator,h2SQqRQboQjLqefp2,HYS8JTjQJJSW4kNf6
director,g8Y6S4emZ2Q7htAQB,7z7XCbwxPcnzeN274
design,vKAAraQYbhDv3k3At,7z7XCbwxPcnzeN274
Directing assistant,Mx2epPeyPczKRRmsr,JqdGzad7M5AkKeyDb
Music design,d5aJr3HtRJFFmKkoB,JqdGzad7M5AkKeyDb
performer,g9ud8vDgbDZBFHSYo,JqdGzad7M5AkKeyDb
performer,fGtqgzSu4rgDfSZe2,JqdGzad7M5AkKeyDb
performer,BKXrjNKQrEGG6hggR,JqdGzad7M5AkKeyDb
designer,uoXEqWBDAhF2zcQBb,JqdGzad7M5AkKeyDb
designer,CTG5vZbMCiYZrxHD6,JqdGzad7M5AkKeyDb
designer,btYXZxrriwoorkEEr,JqdGzad7M5AkKeyDb
Director and Librettist,bM4qSbSAzbN8bjZcP,sJmMpsciAN9u2EYmf
